created_at,text
Sun Sep 20 01:35:29 +0000 2020,"tem uma guria de atestado médico pra n ver a aula, mas ta ai  indo em rolê"
Sun Sep 20 01:35:29 +0000 2020,nunca quis tanto q a quarentena acabasse
Sun Sep 20 01:35:29 +0000 2020, @brugli: meus divertidamente na quarentena tão  asm #AFazenda12 ://t.co/KlZdAXNlOD
Sun Sep 20 01:35:30 +0000 2020,"imagina como vamos voltar da quarentena? tipo, só surtado on"
Sun Sep 20 01:35:30 +0000 2020, @pxdudaan: Cadê a porra da vacina do COVID?????
Sun Sep 20 01:35:31 +0000 2020,Será q acaba antes do meu?? 🤡
Sun Sep 20 01:35:32 +0000 2020,Eu e meus amigos nos encontrando quando finalmente sair a vacina:
Sun Sep 20 01:35:35 +0000 2020," @Robgo20: Furando a quarentena pra ver o vídeo da vela né gay safada 
🕯️ #humorlgbt #tirinha #videodavela ://t.co/Z6urYbensD"
Sun Sep 20 01:35:35 +0000 2020, @Nategameprays: nunca quis tanto q a quarentena acabasse
Sun Sep 20 01:35:35 +0000 2020," @sepmarinna: imagina como vamos voltar da quarentena? tipo, só surtado on"
Sun Sep 20 01:35:36 +0000 2020, @xuxu_04: Será q acaba antes do meu?? 🤡 ://t.co/V4CleSio8M
Sun Sep 20 01:35:36 +0000 2020," @solperatelli: foi nessa quarentena que eu percebi o quanto eu era influenciada pela opinião e palavra dos outros, e principalmente dos…"
Sun Sep 20 01:35:37 +0000 2020,@revistaoeste Problema dele !!! Não gostam que a escola / faculdade trate as suas ideologias ... tá aí pagou ... mu… ://t.co/tkY7TQMskF
Sun Sep 20 01:35:37 +0000 2020,"eu nunca vi tanta aglomeração igual tô vendo hj no meu zap 
carai.."
Sun Sep 20 01:35:37 +0000 2020,"Tô a dias com indispoção, falta de ar, hj só piorou..."
Sun Sep 20 01:35:37 +0000 2020,Noradrenalina com um pouco de dopamina às vezes
Sun Sep 20 01:35:38 +0000 2020," @AlessandroLoio2: ""Vamos manter as escolas fechadas porque isso protege as crianças"". 
É 4,5 vezes mais provável uma criança morrer por…"
Sun Sep 20 01:35:38 +0000 2020,@kamyllavr_ Se seu ouvido tá produzindo muita cera deve ser pq vc sempre tira e com isso seu corpo entende que tá p… ://t.co/K9WETmDcPJ
Sun Sep 20 01:35:38 +0000 2020,"Ja deveria acabar o Braleirão, gente. Pandemia, sem vacina.
Enfim, a hipocria. ://t.co/JO1xbCPNKQ"
Sun Sep 20 01:35:39 +0000 2020," @Jocelen19780783: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja…"
Sun Sep 20 01:35:40 +0000 2020,Mas juro que se eu der um espirro eu já vou me isolar 🥵
Sun Sep 20 01:35:40 +0000 2020,pensando aqui agora to me sentindo o proprio militou militou militou e no final furou a quarentena
Sun Sep 20 01:35:40 +0000 2020,"@Carolmph Médico safado, perdeu toda moral, um vendido, escravinho da Globo"
Sun Sep 20 01:35:41 +0000 2020,"O Estado de Minas Gerais confirmou mais 82 mortes hoje, sábado (19/09). São 6.656 mortes no estado, e 136.204 no Br… ://t.co/TmvUwZBV0e"
Sun Sep 20 01:35:42 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 01:35:42 +0000 2020, @marie_soleiI: Noradrenalina com um pouco de dopamina às vezes ://t.co/8fBUhlSDWg
Sun Sep 20 01:35:44 +0000 2020,será que a quarentena é um delírio coletivo? pq não é possível
Sun Sep 20 01:35:45 +0000 2020,"tô vendo que ngm ta dando a mínima pra quarentena
to dando meu aviso prévio pra sair daqui"
Sun Sep 20 01:35:45 +0000 2020, @KiriShxm: pensando aqui agora to me sentindo o proprio militou militou militou e no final furou a quarentena
Sun Sep 20 01:35:48 +0000 2020,Queria tomar uma cervejinha com migos que estivessem cumprindo a quarentena nem que fosse de longe 🤧🤧🤧 sdds barzinhos
Sun Sep 20 01:35:48 +0000 2020," @mavncaIore: não estou lendo nada, não estou estudando, não estou vendo série, não congo fzr nenhuma das coisas que eu gosto quem dirá…"
Sun Sep 20 01:35:48 +0000 2020,"Todo dia eu tenho que vir aqui falar a mesma coisa... Eu quero o inferno da vacina, FAZ 6 MESES QUE EU SONHO COM IS… ://t.co/RkFH99wPqL"
Sun Sep 20 01:35:49 +0000 2020, @VJonkoo: será que a quarentena é um delírio coletivo? pq não é possível
Sun Sep 20 01:35:49 +0000 2020,quarentena ja acabou em curitiba pelo visto né ://t.co/gv9T2DebNc
Sun Sep 20 01:35:49 +0000 2020,136.565 mortos!
Sun Sep 20 01:35:50 +0000 2020," @ailucasquesaco_: tô vendo que ngm ta dando a mínima pra quarentena
to dando meu aviso prévio pra sair daqui"
Sun Sep 20 01:35:50 +0000 2020,o tesão de vcs por furar a quarentena me assusta
Sun Sep 20 01:35:51 +0000 2020,1º dia de quarentena // 178292937288º dia de quarentena ://t.co/CNcowjVu54
Sun Sep 20 01:35:53 +0000 2020, @raaizalara: Queria tomar uma cervejinha com migos que estivessem cumprindo a quarentena nem que fosse de longe 🤧🤧🤧 sdds barzinhos
Sun Sep 20 01:35:54 +0000 2020," @MortesCovid19: O Estado de Minas Gerais confirmou mais 82 mortes hoje, sábado (19/09). São 6.656 mortes no estado, e 136.204 no Bral…"
Sun Sep 20 01:35:54 +0000 2020,"eu flnd com uma menina agr e no fundo um menino falando p gnt marcar de sair dnv, a menina lembrou ele de q eu esta… ://t.co/JFOcaQKMc8"
Sun Sep 20 01:35:54 +0000 2020,@MARCOPENA13 quanto menos aglomeração melhor pra todo mundo
Sun Sep 20 01:35:54 +0000 2020," @Noemi_souza_: Todo dia eu tenho que vir aqui falar a mesma coisa... Eu quero o inferno da vacina, FAZ 6 MESES QUE EU SONHO COM ISSO"
Sun Sep 20 01:35:54 +0000 2020, @jxtinha: quarentena ja acabou em curitiba pelo visto né ://t.co/gv9T2DebNc
Sun Sep 20 01:35:55 +0000 2020, @hiray_twt: o tesão de vcs por furar a quarentena me assusta
Sun Sep 20 01:35:56 +0000 2020,"uma coisa boa dessa quarentena foi que eu aprendi a ficar bem sozinha, o dia todo sem falar c ng só c minha própria… ://t.co/WJ6nG3Y6Im"
Sun Sep 20 01:35:56 +0000 2020, @todemorais: 1º dia de quarentena // 178292937288º dia de quarentena ://t.co/CNcowjVu54
Sun Sep 20 01:35:56 +0000 2020,Como é bom não sentir dor nem febre.
Sun Sep 20 01:35:56 +0000 2020," @EdmilsonPapoX: Jair Bolsonaro não é predente do Bral. Ele é predente do Rio de Janeiro, porque para ele encobrir seus crimes e de…"
Sun Sep 20 01:35:57 +0000 2020,"Ta muito chique a exibição dos filmes de quarentena! perdi o começo então vou asstir tudo amanhã, se alguém quise… ://t.co/CZIGebNqdo"
Sun Sep 20 01:35:57 +0000 2020, @isadoraa_gm: alguem que esteja seguindo a quarentena me adota pf o povo aqui de casa ta começando a ficar sem noção
Sun Sep 20 01:35:57 +0000 2020,Preeeeeeciso de um pagode com aglomeração 😭😭😭
Sun Sep 20 01:35:59 +0000 2020,eu tô asm já das ideias nessa quarentena
Sun Sep 20 01:35:59 +0000 2020," @MarianaAM11: eu flnd com uma menina agr e no fundo um menino falando p gnt marcar de sair dnv, a menina lembrou ele de q eu estava tent…"
Sun Sep 20 01:36:00 +0000 2020,"@a_c_monteiro @FGCDisturbed @PastorLiomar Eu assti a reportagem enquanto esperava no consultório, e o médico que… ://t.co/ToJeToOAUX"
Sun Sep 20 01:36:01 +0000 2020," @camszpistola: uma coisa boa dessa quarentena foi que eu aprendi a ficar bem sozinha, o dia todo sem falar c ng só c minha própria compa…"
Sun Sep 20 01:36:01 +0000 2020,Saudades af
Sun Sep 20 01:36:02 +0000 2020," @PedroVargasCun1: Ta muito chique a exibição dos filmes de quarentena! perdi o começo então vou asstir tudo amanhã, se alguém quiser v…"
Sun Sep 20 01:36:02 +0000 2020,Quando acabar a quarentena não sei se vou querer sair de casa ou ficar em casa por livre e espontânea vontade
Sun Sep 20 01:36:03 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 01:36:03 +0000 2020, @egiuliacosta: pensando como minha vida seria mais fácil com uma vaga garantida na univerdade do estado do rio de janeiro
Sun Sep 20 01:36:04 +0000 2020,impossível existir um sábado bom na quarentena eh o papo estou prestes a fazer uma lista de transmissão pedindo um pouco de atenção
Sun Sep 20 01:36:04 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 01:36:04 +0000 2020, @Isabela0130: eu tô asm já das ideias nessa quarentena ://t.co/sQZ79J9Fvz
Sun Sep 20 01:36:05 +0000 2020," @omeldamel: Hoje eu acordei meio triste, daí lembrei que moro no RIO DE JANEIRO e tudo ficou melhor!!!!

Bom fds aí galera!!! 🙌⛅🏖️😉

@am…"
Sun Sep 20 01:36:05 +0000 2020, @betosalesrio: O Rio passou uns dez dias com 15 a 20 mortes diárias. Aí  o carioca fez a festa - “acabamos com ele” - e foi com tudo pra…
Sun Sep 20 01:36:05 +0000 2020," @ancapball_br: Se eles não ligam, quem sou eu para me importar? 

://t.co/iYPqnxTW9B"
Sun Sep 20 01:36:05 +0000 2020," @Isaa_Mq: Seus merdinhas q tão furando a quarentena pra ir em frevo ou em lugar lotado, PQ VCS POSTAM???????? ORGULHO DE FAZER MERDA ???…"
Sun Sep 20 01:36:05 +0000 2020,como segunda eu tenho neuro passei a semana toda tomando os remédios para chegar lá sãnzinho kkkkkk mal sabe ele qu… ://t.co/LqJkdriFbC
Sun Sep 20 01:36:05 +0000 2020, @BandNewsFMCtba: Paraná passa dos 160 mil casos e das 4 mil mortes pelo coronavírus ://t.co/uasHWX0caC
Sun Sep 20 01:36:06 +0000 2020,"Bral sendo Bral, fazendo merda"
Sun Sep 20 01:36:06 +0000 2020, @SenadorRogerio: Vocês já reparam que desde que Bolsonaro assumiu o poder é uma desgraça atrás da outra em nosso país? Brumadinho/Amazôn…
Sun Sep 20 01:36:07 +0000 2020," @ABPCUNHA: @BruceKezia TÁ DIFÍCIL ESCOLHER A PIOR. VEJAM A CANDIDATA À  DEPUTADA NO RIO DE JANEIRO, APRESENTADA PELA MANUELA. MAS, VEJAM…"
Sun Sep 20 01:36:07 +0000 2020, @_DamnBL: Saudades af ://t.co/32n9Idfo5c
Sun Sep 20 01:36:07 +0000 2020, @citou_mano: Quando acabar a quarentena não sei se vou querer sair de casa ou ficar em casa por livre e espontânea vontade
Sun Sep 20 01:36:09 +0000 2020,"vacina do corona, fim da queimada no Pantanal, meu intercâmbio pago, e que meu futuro se realize sem eu mover um mú… ://t.co/1W1NVaXQ9N"
Sun Sep 20 01:36:09 +0000 2020,fude rapaz
Sun Sep 20 01:36:09 +0000 2020, @paucomtofu: impossível existir um sábado bom na quarentena eh o papo estou prestes a fazer uma lista de transmissão pedindo um pouco de…
Sun Sep 20 01:36:10 +0000 2020,"oi... :(
provavelmente ninguém se importa, mas eu tô no hospital. não sei se é sério mas eu tava sentindo falta de… ://t.co/6bG5ASaUnC"
Sun Sep 20 01:36:10 +0000 2020," @BegmannMr: - José Carioca, Rio de janeiro, Bral - ://t.co/zOaxjB9gWz"
Sun Sep 20 01:36:10 +0000 2020,"@littledumbgirll @BiaDianna @wesllen_saleo Fazer oq to na quarentena, sugere alguma coisa pra eu fazer?"
Sun Sep 20 01:36:10 +0000 2020,Parece que os professores tem mais medo de voltar às aulas do que os pais dos alunos.🤨
Sun Sep 20 01:36:10 +0000 2020,Kibei daqui ://t.co/lOPvHViziP
Sun Sep 20 01:36:11 +0000 2020,"Enquanto o médico trata do ferimento na perna e checa os batimentos cardíacos, Gaga fica nervosa ao ter flashes do… ://t.co/zJBgdMR6zG"
Sun Sep 20 01:36:12 +0000 2020,to aqui pensando no meu último dia normal antes da quarentena começar e a última pessoa que eu vi antes de botar o… ://t.co/X40dVGoPEK
Sun Sep 20 01:36:12 +0000 2020," @fabioluizfranca: Só para relembrar, hein!!! A partir de segunda-feira, às 15h, na @radiobandnewsfm!!!
Tá, tá...a foto é do meio da quar…"
Sun Sep 20 01:36:12 +0000 2020, @_a_gabriella_: quarentena revelando os amigos de verdade
Sun Sep 20 01:36:12 +0000 2020,"R: Ouvi dizer que P’chen está doente
S: Sim, meu gerente agora está doente. Ele adoeceu de repente e teve febre. El… ://t.co/yAfuuEK5Q1"
Sun Sep 20 01:36:13 +0000 2020," @Jocelen19780783: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja…"
Sun Sep 20 01:36:13 +0000 2020," @HumbertoReisJr: 👑Eu quero ver se você é macho mesmo, para criticar a aglomeração na posse de Fux. Pelo que me conta, cerca de 30 autori…"
Sun Sep 20 01:36:13 +0000 2020,"Ontem depois do trabalho, levei-o ao hospital.
para verificar mais detalhes. Estou muito preocupada com ele. Ele es… ://t.co/zBo8kZRAoR"
Sun Sep 20 01:36:13 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 01:36:14 +0000 2020,"@anapereiraarauj Eu li isso com q tua voz na minha cabeça muié, bora furar a quarentena aqui na minha casa e beber vinho aff"
Sun Sep 20 01:36:14 +0000 2020,eai quando vai sair a vacina preu usar meu top cropped jeans de brechó
Sun Sep 20 01:36:14 +0000 2020, @dantegalileu: E quando a gente pensava que quarentena eram 40 dias
Sun Sep 20 01:36:15 +0000 2020," @1_conta_reserva: @jairbolsonaro #GRIPEZINHA do BOÇALnaro

136.565 BRASILEIROS MOOS

✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️✝️…"
Sun Sep 20 01:36:15 +0000 2020,os fãs do wh1nderss0n
Sun Sep 20 01:36:15 +0000 2020," @Jocelen19780783: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja…"
Sun Sep 20 01:36:16 +0000 2020,"se esse veio morrer de covid eu vou ficar MUITO PUTA

triste

porém MUITO PUTA"
Sun Sep 20 01:36:16 +0000 2020, @dantegalileu: E quando a gente pensava que quarentena eram 40 dias
Sun Sep 20 01:36:17 +0000 2020,"@whazuuupana Eu me perimiti ir no meu estúdio de dança pra aula semiparticular com uma amiga uma ex por semana, pra… ://t.co/fuOMe51uAV"
Sun Sep 20 01:36:17 +0000 2020, @mamaefutebol: to aqui pensando no meu último dia normal antes da quarentena começar e a última pessoa que eu vi antes de botar o pé den…
Sun Sep 20 01:36:17 +0000 2020,eu fico olhando td mundo furando quarentena com corpo aceitavrl e eu gorda feia ://t.co/Yyf85y3ct2
Sun Sep 20 01:36:18 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 01:36:18 +0000 2020," @bernardesursorj: Blz galera adoro sexo putaria pegação brotheragem oq tiver ROLA tô dentro. lembrando só se for maior de 18 anos. 
Semp…"
Sun Sep 20 01:36:20 +0000 2020," @RJ_em_Alerta_: ☔🌧️⛈️🌧️☔
Tempestade elétrica no Município do Rio de Janeiro.
☔🌧️⛈️🌧️☔ ://t.co/B4kt9sC0um"
Sun Sep 20 01:36:22 +0000 2020,Tive ir no médico pra ver se é possível só queria chamar sua mãe de vocês? Mas antes lava a mão é oficialmente a se… ://t.co/0PKrTzJTW1
Sun Sep 20 01:36:22 +0000 2020,Tristeza. Surreal. Deixaram os morros livres e agora a população sofre o reflexo. SFT é o grande culpado. Conseguir… ://t.co/pKhi26DiQ6
Sun Sep 20 01:36:22 +0000 2020, @jin__jpg: eu fico olhando td mundo furando quarentena com corpo aceitavrl e eu gorda feia ://t.co/Yyf85y3ct2
Sun Sep 20 01:36:23 +0000 2020," @claudiadmcarval: Minha amiga perdeu o pai para a covid, não era medroso ou covarde era trabalhador guerreiro.
Não ouçam o predente, l…"
Sun Sep 20 01:36:23 +0000 2020, @MVPbrvnx: amor pq sua buceta tá chorando? isso não é normal... melhor procurar um médico
Sun Sep 20 01:36:24 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 01:36:25 +0000 2020,fico feliz demais da vacina já ter chegado nos bares aqui da minha cidade e todo mundo amontoado esperando sua vez 😍😍😍😷☠️
Sun Sep 20 01:36:25 +0000 2020, @AdrianeRoberta7: Bah acharam a vacina e nem avisam? Sacanagem gurizada ://t.co/5l04qEJ5dv
Sun Sep 20 01:36:25 +0000 2020,"@thaithaic Tava esperando passar uma semana pra vc responder de novo hahahaha. Dito isto, feliz parabéns, Demi! Tod… ://t.co/feYbJjpM2C"
Sun Sep 20 01:36:26 +0000 2020," @AlessandroLoio2: ""Vamos manter as escolas fechadas porque isso protege as crianças"". 
É 4,5 vezes mais provável uma criança morrer por…"
Sun Sep 20 01:36:27 +0000 2020," @folha_poder: Após 135 mil mortes, Bolsonaro diz que 'graça a Deus' estava no caminho certo e critica Judiciário ://t.co/jPqJrmhqz7"
Sun Sep 20 01:36:27 +0000 2020,eu so queria um pedaço de bolo que ódio vo denúncia a aglomeração fds
Sun Sep 20 01:36:27 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 01:36:27 +0000 2020,"O mais interessante, é que a pandemia está desde março no Bral e o INSS não tomou nenhuma providência de proteção… ://t.co/niBybuA6J3"
Sun Sep 20 01:36:28 +0000 2020, @marcusveneroso: Vai chover ou não? Meus olhos e nariz estão mais secos que minha vida sexual na quarentena
Sun Sep 20 01:36:29 +0000 2020,"ontem eu fui no médico e fui com vestido longo e tênis, até que gostei porém n to acostumada mkkkm"
Sun Sep 20 01:36:29 +0000 2020,"Eu já costumo praticar, faz bem pra saúde, e em cuiabá funciona bem dms! Caí uns 5 Cº na temperatura. Já que normal… ://t.co/i0DJxqe2EW"
Sun Sep 20 01:36:29 +0000 2020,Tem gente que é produtiva na quarentena e tem eu
Sun Sep 20 01:36:31 +0000 2020,"O ar falta de tanta anedade, se n for hj n sei quando"
Sun Sep 20 01:36:31 +0000 2020,pensei q era gripe mas é cansaço da faxina
Sun Sep 20 01:36:33 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 01:36:33 +0000 2020,Todo mundo colocando relacionamento sério no face quarentena ta rendendo pra vcs em
Sun Sep 20 01:36:33 +0000 2020,menina e a quarentena q vc tava super respeitando?????? cadê
Sun Sep 20 01:36:33 +0000 2020, @MVPbrvnx: amor pq sua buceta tá chorando? isso não é normal... melhor procurar um médico
Sun Sep 20 01:36:33 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 01:36:34 +0000 2020,"Tô com febre, vim deitar no quarto e tá frio pra crlh"
Sun Sep 20 01:36:35 +0000 2020, @pinkishcapricor: Tem gente que é produtiva na quarentena e tem eu ://t.co/M2Eh4aVW7G
Sun Sep 20 01:36:35 +0000 2020," @maxvwrstappen: e antes de realmente meter o pé, queria anunciar a surpresa que fiz nessa quarentena: um herdeiro! mandem mimos para ele…"
Sun Sep 20 01:36:36 +0000 2020," @vini_vecchi: Nível de tédio da quarentena :

ficar o dia todo organizando o celular agora que tem widget"
Sun Sep 20 01:36:36 +0000 2020,@escrotine Amiga hahahahahahahaha mmmm falaram que o morcego tava com raiva e pegaram isso pra propaganda de uma… ://t.co/es0akUHf62
Sun Sep 20 01:36:37 +0000 2020,"@bangtwicie Não, é um distúrbio na condição do sono, mas sw acontece sempre, seria legal procurar um médico ou pcólogo..."
